name,address,region,phone,rating,rating_numbers,website,map
向午粮品 手作料理/早午餐/咖哩飯/嘉義美食,600024嘉義市西區建成街20號,嘉義市 / 西區,0979 570 668,4.6,18,https://www.facebook.com/%E5%90%91%E5%8D%88%E7%B2%AE%E5%93%81-110761128126965/,https://goo.gl/maps/5HBKQLRc98qJiUed7
泰泰小姐,600嘉義市西區仁愛路105號,嘉義市 / 西區,0967 130 005,4.7,206,https://www.facebook.com/%E6%B3%B0%E6%B3%B0%E5%B0%8F%E5%A7%90-1081551008681596/?ref=bookmarks,https://goo.gl/maps/hbYu9HVUEmvHPRTS8
舊時光新鮮事-老屋咖哩專賣,600嘉義市西區仁愛路494號,嘉義市 / 西區,05 216 9909,4.6,3055,https://www.facebook.com/NewInAges/,https://g.page/NewInAges?share
雙醬咖哩-友愛店,600嘉義市西區友愛路63號-3號,嘉義市 / 西區,05 291 1566,3.9,15,https://www.facebook.com/%E9%9B%99%E9%86%AC%E5%92%96%E5%96%B1-%E5%98%89%E7%BE%A9%E5%8F%8B%E6%84%9B%E5%BA%97-102038435708435,https://goo.gl/maps/1Xhp29iuw3h7cUrG8
鑫丼,600嘉義市西區文化路17-10號,嘉義市 / 西區,05 225 0059,3.2,145,https://www.facebook.com/CD.0130,https://goo.gl/maps/nyDDzJLrNfEWnW9D6
鮮味握壽司鍋燒麵,600嘉義市西區民生南路422號,嘉義市 / 西區,05 283 8359,4.3,63,https://www.facebook.com/pages/%E9%AE%AE%E5%91%B3-%E6%8F%A1%E5%A3%BD%E5%8F%B8%E9%8D%8B%E7%87%92%E9%BA%B5/1081782141862563,https://goo.gl/maps/vQqFbT8ZYRrcixbi9
好好+慢熟咖哩,600嘉義市西區民生南路69號,嘉義市 / 西區,05 216 6966,4.9,93,https://www.facebook.com/profile.php?id=100075063952748,https://goo.gl/maps/Bfxqq9rrhSgD12AH9
八谷 輕定食 豬排 咖哩,600嘉義市西區民族路621號,嘉義市 / 西區,Nah,4.6,682,https://www.facebook.com/baggubaggu621/,https://goo.gl/maps/fq5XhHYiB1UqReCN9
盛食咖哩店-嘉義店,600嘉義市西區延平街443號,嘉義市 / 西區,05 225 1132,4.5,703,https://www.facebook.com/chengshihcurry/,https://g.page/chengshihcurry?share
品田牧場 嘉義國華店,600嘉義市西區國華街212號,嘉義市 / 西區,05 222 2721,4.7,2401,http://www.pinnada.com.tw/,https://goo.gl/maps/64vWqkuLZNLVR7yM6
金御咖哩,600嘉義市西區新榮路211號,嘉義市 / 西區,05 227 2382,4.1,734,https://www.facebook.com/%E9%87%91%E5%BE%A1%E5%92%96%E5%93%A9%E7%BE%8E%E9%A3%9F%E5%BA%97-1339758269489413,https://goo.gl/maps/4fZ6Wjp14N5TPgS89
饗咖哩鐵板,600嘉義市西區新榮路245號,嘉義市 / 西區,05 216 8800,4.6,166,https://www.facebook.com/people/%E9%A5%97%E5%92%96%E5%93%A9%E9%90%B5%E6%9D%BF/100063765351603/,https://goo.gl/maps/bfhtE7JexeVimzUe7
雙醬咖哩-嘉義店,600嘉義市西區新榮路349號,嘉義市 / 西區,0989 230 001,4,70,https://www.nicenine99.com/,https://goo.gl/maps/rUppuAFCgEVAix7f6
白梗咖哩,600嘉義市西區興業東路25號,嘉義市 / 西區,0978 810 190,4.9,142,https://www.facebook.com/whiteterriercurry,https://goo.gl/maps/w9VP2FbEiTg3hVPRA
初·仨食,600嘉義市西區蘭井街361號,嘉義市 / 西區,0983 337 266,4.8,295,https://m.facebook.com/pages/category/Yoshoku-Restaurant/%E5%88%9D%E4%BB%A8%E9%A3%9F-409546889630890/,https://goo.gl/maps/Wa1NjqfHtUH85gwv6
嘉義尚夯咖哩,600嘉義市東區台林街245號,嘉義市 / 東區,05 278 6657,5,5,Nah,https://goo.gl/maps/ZXnJxq5gK8pDsRnk7
微笑咖哩-嘉義店,600嘉義市東區立仁路327號,嘉義市 / 東區,05 225 5332,4.6,62,https://m.facebook.com/pages/category/Yoshoku-Restaurant/%E5%BE%AE%E7%AC%91%E5%92%96%E5%93%A9-%E5%98%89%E7%BE%A9%E5%BA%97-109213104568287/,https://goo.gl/maps/LU6zzeieWfpn4E8y6
大人味 日.印咖喱,600嘉義市東區成仁街94號,嘉義市 / 東區,Nah,4.6,661,https://www.facebook.com/%E5%A4%A7%E4%BA%BA%E5%91%B3-%E6%97%A5%E5%8D%B0%E7%8F%88%E5%93%A9-173336086469276/,https://goo.gl/maps/wRx9wK5kFrA5Cs1F8
雙醬咖哩 日式咖哩飯 · 丼飯,600嘉義市東區吳鳳南路595號,嘉義市 / 東區,05 239 5656,4.3,11,https://www.facebook.com/%E9%9B%99%E9%86%AC%E5%92%96%E5%93%A9%E5%98%89%E7%BE%A9%E5%90%B3%E9%B3%B3%E5%BA%97-100273775923067/,https://goo.gl/maps/5nB5H4QXLPKNgdkN8
波迪ZAOKA（灶咖）,600嘉義市東區延平街156-2號,嘉義市 / 東區,0979 008 566,4.6,27,https://www.facebook.com/bodidrink,https://goo.gl/maps/QKU7uYkpyvB7bZqq9
歐陽媽媽咖哩飯,600嘉義市東區芳安路69號,嘉義市 / 東區,0929093438,4.7,52,Nah,https://goo.gl/maps/pJikEEyF8YzfuCzK8
初和風精緻咖哩,600嘉義市東區長榮街194號,嘉義市 / 東區,05 275 6096,4,615,https://www.facebook.com/%E5%88%9D-%E5%92%8C%E9%A2%A8%E7%B2%BE%E7%B7%BB%E5%92%96%E5%93%A9-122061471207047/,https://goo.gl/maps/VtoXmqb6jJ8DB5ck6
楓味屋日式咖哩、拉麵 嘉義美食&餐廳,600嘉義市東區軍輝路230號,嘉義市 / 東區,05 230 0358,4.2,108,https://www.facebook.com/%E6%A5%93%E5%91%B3%E5%B1%8B%E6%8B%89%E9%BA%B5-420061258397187,https://g.page/MapleHouseJapanesCurryRame?share
醬。咖哩,600嘉義市東區博東路200巷58號,嘉義市 / 東區,05 234 5677,4.6,48,Nah,https://goo.gl/maps/VnVYumhNNBb43tJD8
穀谷,600嘉義市東區興中街132號,嘉義市 / 東區,0919 330 115,4.6,350,https://www.facebook.com/goodgoodlifestyle,https://g.page/goodgoodlifestyle?share
愛麵Shop 鍋燒意麵咖哩飯專賣店,600嘉義市東區彌陀路242-1號,嘉義市 / 東區,05 271 0095,4.4,70,https://www.facebook.com/Amys-Shop%E9%8D%8B%E7%87%92%E6%84%8F%E9%BA%B5%E5%B0%88%E8%B3%A3%E5%BA%97-2297669643782994/,https://goo.gl/maps/x9DtgHTg2pwyj669A
雙醬咖哩-竹崎店,604嘉義縣竹崎鄉坪7鄰152號,嘉義縣 / 竹崎鄉,05 261 7377,4.3,82,https://www.facebook.com/NicenineJhuci,https://goo.gl/maps/PPYsKvcTZATH7E7C7
倉賀野くらがの 日式食屋,61249嘉義縣太保市太保二路119號,嘉義縣 / 太保市,05 362 7229,4.7,22,https://www.facebook.com/%E5%80%89%E8%B3%80%E9%87%8E%E3%81%8F%E3%82%89%E3%81%8C%E3%81%AE-%E6%97%A5%E5%BC%8F%E9%A3%9F%E5%B1%8B-100371542384081,https://goo.gl/maps/jXZ5nRoribbaWLHE6
海山食堂,612嘉義縣太保市祥和一路東段25巷40號,嘉義縣 / 太保市,05 362 2902,3.6,14,Nah,https://goo.gl/maps/MfyVcf8AwKbpbaax6
緩。食 ゆっくり,613嘉義縣朴子市祥和一路西段45號,嘉義縣 / 朴子市,05 362 2080,4.7,68,https://www.facebook.com/%E7%B7%A9%E9%A3%9F-%E3%82%86%E3%81%A3%E3%81%8F%E3%82%8A-102281714548643,https://g.page/yukkuri?share
吉庭家咖哩屋,613嘉義縣朴子市開元路第一市場25號,嘉義縣 / 朴子市,0983 146 928,4.3,23,https://m.facebook.com/%E5%90%89%E5%BA%AD%E5%AE%B6%E5%92%96%E5%93%A9%E5%B1%8B-791650030857515/?ref=bookmarks,https://goo.gl/maps/MTCVqR8aZy3nzWj39
金御咖哩民雄店 北欧瑞典咖哩,621嘉義縣民雄鄉文化路75號,嘉義縣 / 民雄鄉,05 226 2738,4,334,https://w.tw.mawebcenters.com/jinyucurry/,https://goo.gl/maps/FfWjNYmnMXodYFZB9
純·咖哩,621嘉義縣民雄鄉建國路二段73號,嘉義縣 / 民雄鄉,05 226 0100,4.5,97,https://www.facebook.com/%E7%B4%94-%E5%92%96%E5%93%A9-600936043659047,https://goo.gl/maps/pDmZtD3cjMPcH3As9
Nice Nine 雙醬咖哩,621嘉義縣民雄鄉神農路147號,嘉義縣 / 民雄鄉,0985 562 131,3.8,32,Nah,https://goo.gl/maps/LtrZys8q5jtw7Xqr5
丼飽處【丼飽處x味自慢】丼飯 手作揚物 日式咖哩飯 鍋燒烏龍麵,621嘉義縣民雄鄉神農路148-1號 621,嘉義縣 / 民雄鄉,05 272 3085,4.9,511,https://www.facebook.com/%E4%B8%BC%E9%A3%BD%E8%99%95x%E5%91%B3%E8%87%AA%E6%85%A2%E4%B8%BC%E9%A3%AF-%E6%89%8B%E4%BD%9C%E6%8F%9A%E7%89%A9-%E6%97%A5%E5%BC%8F%E5%92%96%E5%93%A9%E9%A3%AF-%E5%92%96%E5%93%A9%E6%8B%8C%E7%83%8F%E9%BE%8D-102527609087387,https://goo.gl/maps/V2srWyyX8pxUo6ZZ8
濟濟一堂 - 咖哩專賣,621嘉義縣民雄鄉復興路55號,嘉義縣 / 民雄鄉,0906 553 857,4.8,543,https://www.facebook.com/%E6%BF%9F%E6%BF%9F%E4%B8%80%E5%A0%82-114300060495245/,https://g.page/jjytjjyt?share
嘉義火雞肉飯 咖哩飯,621嘉義縣民雄鄉復興路56號,嘉義縣 / 民雄鄉,05 226 6749,3.8,108,Nah,https://goo.gl/maps/WjNyPvUcv3D5vSSX9
懶的丼大林店,622嘉義縣大林鎮中興路19號,嘉義縣 / 大林鎮,0988 041 508,4.1,276,https://www.facebook.com/%E6%87%B6%E7%9A%84%E4%B8%BC-%E5%98%89%E7%BE%A9%E5%A4%A7%E6%9E%97%E5%BA%97-914337031937137,https://goo.gl/maps/AtjzuDTUQXxXZsLW6